ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL,amenities,anal,BDSM,femenino,masculino,juguetes,lenceria,muebles
310,Desliz! Piña Colada,"cereza y cola, lubricantes con sabor","nos lo estabais pidiendo desde hace tiempo y por fin podemos ofreceros los nuevos sabores en la gama de lubricantes desliz! para acompañaros en vuestros encuentros, para lamer y endulzar vuestra vida.desliz! cola, chispas en tu cama, te recordara a esa gominola que tanto os gusta.desliz! cereza, uno de los sabores mas afrodisiacos y sensuales, su pequeña redondez en tu boca.desliz! piña colada, aaaasucar, te gustara solo si te va el mambo. desliz! sabores son lubricantes en base acuosa, totalmente compatibles con tus juguetes y preservativos. contiene 100 ml. ojo, desliz! sabores es tremendamente adictivo, una vez lo hayas probado no podras evitar querer mas, pero descuida porque no contiene azucar.",,https://www.amantis.net/desliz-pina-colada-cereza-cola-lubricantes-sabor/,True,False,False,False,False,False,True,False
311,Desliz! Calor: El Lubricante que Enciende Tus Sentidos,,"descubre el renacer del placer: llega desliz! calor, la innovacion en lubricantes intimos que ha llegado para revolucionar tus momentos mas intimos. este no es un lubricante mas; es la llave maestra para explorar el universo del placer sin limites, con un toque sofisticado de miel y limon.una experiencia unica para todos los sentidos: imagina una combinacion perfecta que no solo facilita el deslizamiento hacia el extasis, sino que tambien transforma cada caricia en una experiencia sensorial sin precedentes. la textura sedosa y el efecto calor de desliz! te guiaran por un viaje de sensaciones, mientras su aroma y sabor exquisitos a miel con un toque de limon encienden la chispa de la pasion.seguridad y placer en armonia: con su formula a base de glicerol vegetal, desliz! calor asegura una sensacion de humedad calida y duradera, sin riesgo de irritaciones, grumos o residuos. es el compañero ideal para quienes buscan profundizar en el placer sin comprometer la seguridad y la comodidad.versatilidad sin comparacion: ideal para masajes intimos, juegos anales, o para intensificar las sensaciones en tus zonas mas sensibles, desliz! calor se adapta a tus deseos y necesidades, ofreciendo un sinfin de posibilidades para experimentar solo o en compañia.compromiso con la calidad: en amantis, creemos en la creacion de productos que enriquezcan tus experiencias mas intimas. por eso, desliz! calor es libre de aceites y siliconas, diseñado para emular la sensacion de los lubricantes de silicona mas lujosos, sin dejar de lado la facilidad de limpieza y seguridad que solo un lubricante a base de agua puede ofrecer.listos para la aventura: con 100ml de pura innovacion, desliz! calor esta esperando para convertirse en el protagonista de tus noches mas memorables. ¿estas preparado para encender la llama del deseo con desliz! calor?",,https://www.amantis.net/desliz-calor-irresistible-lubricante-al-toque-miel-limon/,True,True,False,False,False,False,True,False
312,Desliz! Frío: El Lubricante que Refresca Tus Sentidos,,"introduciendo el oasis de frescura: presentamos desliz! frio, la evolucion en lubricantes intimos que promete transformar tu experiencia sensual con un halo de frescura inigualable. este lubricante no es solo otro producto en tu mesita de noche; es una invitacion a explorar el placer con una nueva perspectiva helada, cortesia de las mas refrescantes mentas polares.sensaciones heladas, placer ardiente: imagina una fusion exquisita de menta y eucalipto, diseñada para llevar tus sentidos a un viaje por el artico, sin el riesgo de congelarte. desliz! frio te sumerge en un mar de frescura, estimulando cada centimetro de tu piel con sensaciones que te haran temblar de placer, no de frio.delicia refrescante para momentos intensos: con cada aplicacion, desliz! frio convierte tus encuentros intimos en un festival de sensaciones escalofriantes. sus aromas mentolados no solo refrescan, sino que tambien invitan a explorar juegos y caricias que intensifican el placer a traves de un contraste unico de temperaturas.innovacion y seguridad en cada gota: desliz! frio esta formulado a base de agua, garantizando una experiencia segura y placentera. es el complemento perfecto para quienes desean añadir un toque de frescura a sus momentos de intimidad, sin sacrificar la suavidad ni la comodidad.versatilidad sin fronteras: ya sea para masajes que escalofrien la piel, juegos previos que aumenten la expectativa, o como un aliado en tus exploraciones mas audaces, desliz! frio se adapta a tus deseos, abriendo un mundo de posibilidades para jugar con las temperaturas y sensaciones.preparate para la aventura helada: con 100ml de innovacion refrescante, desliz! frio esta listo para convertirse en el heroe de tus encuentros mas calientes. ¿estas listo para dejar de lado el abrigo y sumergirte en una experiencia sin igual?",,https://www.amantis.net/desliz-frio-irresistible-lubricante-al-toque-mentas-polares/,True,False,False,False,False,False,True,False
313,DORANCE,pendientes para pezones con cadenitas doradas,"eleva tus experiencias intimas con los pendientes para pezones con cadenitas doradas. diseñados no solo para realzar la estetica sino tambien para intensificar las sensaciones, estos pendientes son un deleite tanto para quien los usa como para quien los admira. su caracteristico sonido, ""clin clin clin"", añade un toque de encanto y excitacion.gracias a su innovador sistema de ajuste con tornillo, puedes controlar la presion a tu gusto. ajusta facilmente la intensidad: desde una suave caricia hasta una firme presion, segun tu preferencia. este diseño considerado asegura que la experiencia sea placentera y personalizable.recomendamos estimular los pezones antes de colocar las pinzas para una mayor sensibilidad. colocalas cuidadosamente en la base del pezon y disfruta. sin embargo, es importante no llevarlas por periodos prolongados. te aconsejamos quitarlas de vez en cuando para permitir que tus pezones descansen, y luego puedes volver a colocarlas para continuar el juego.estos pendientes son de material metalico con gomas protectoras desmontables, ofreciendo la opcion de elegir entre una presion suave o una mas intensa. su diseño ajustable y comodo es perfecto para una variedad de preferencias y juegos.para un toque final de elegancia, estos exquisitos pendientes vienen en una hermosa caja tipo joyero, ideal para regalo o para guardarlos como una preciosa joya en tu coleccion. experimenta el placer con estilo con los pendientes para pezones con cadenitas doradas.",,https://www.amantis.net/dorance-pendientes-para-pezones-con-cadenitas-doradas/,False,False,False,False,False,False,True,False
314,Varilla de caricias eróticas con pluma,,"dedicarse un tiempo a tocarse por todo el cuerpo puede proporcionar mayor excitacion a los amantes, todo nuestro cuerpo es capaz de producir sensaciones eroticas intensas. ademas acariciar aporta placer al descubrir el cuerpo de la otra persona, sus formas, su temperatura, su textura y la reaccion que le producen nuestras caricias.    gracias a esta varilla de caricias eroticas con pluma, puedes tener todo el control sobre la piel de la persona que recibe el sutil masaje sexual, hasta hacerla derretir... te recomendamos combinar este juego con un kit inmovilizador como el atame facil y un antifaz para un efecto multiplicador de sensaciones. dimensiones: 40cm",,https://www.amantis.net/varilla-caricias-eroticas-pluma/,False,False,False,False,False,False,True,False
315,Glup! Dildo LIZO de silicona,dos tamaños y compatible con arnés,"los dildos lizo 100% fabricados en silicona medica ultra suave a precios igualmente agradables.dildos basicos de silicona multiusos de los que nunca pueden faltar en una mesilla de noche para convertir, con una gotita de lubricante, cualquier encuentro en un momento amantis.los glup dildo tienen una forma sugerente y excitante lo sabes... pero su tacto es totalmente indescriptible, su suavidad y densidad, blanda pero moldeable permiten llevar a cabo todas tus fantasias. perfectos en un arnes universal de amantis o adheridos con su potente ventosa a cualquier superficie lisa que te inspire, son faciles de limpiar, de jugar con ellos y de guardar.con glup dildo no te puedes equivocar, sentiras todo su poder.","Tamaño grande: longitud de 16cm, diámetro máximo 3,5cmTamaño mediano: longitud de 14cm, diámetro máximo 3cm100% silicona médica no porosa, ultra deslizableUsa siempre lubricante de aguaNo lo dejes en contacto con otros juguetes o productos plásticosCompatible con arnés universal de amantisDisponible en tres colores, fucsia, púrpura o carneLimpialo con limpín después de cada uso ",https://www.amantis.net/glup-dildo-lizo-silicona-dos-tamanos-compatible-arnes/,True,False,True,True,False,True,True,False
316,AZOTTE,azotador con suaves tiras de ante,"enciende la piel de tu amante y dale un color especial con este elegante y contundente azotador. despliega la magia del dolor y el placer con los sutiles cosquilleos del ante sobre la piel y los golpes mas energicos y excitantes que os volveran locos de placer. impon los castigos mas severos con azotte, este precioso azotador. sujeta firmemente el rotundo mango, de peso considerable, que combina acrilico y metal con una atractiva bola cromada. las decenas de tiras de sensual ante haran que pierda el conocimiento del gusto al contacto con la piel... querra mas y mas y gritara de placer. añade esta irresistible arma de seduccion a tus juegos amatorios. disponible en color negro, purpura, rosa o rojo.","Materiales: metal, acrílico y ante sintético. Longitud: 40 cm Recuerda que este látigo puede producir mucho dolor; por favor, úsalo con cabeza y progresa lentamente, cuida las zonas donde lo aplicas y mide el efecto sobre ti mismo antes de sacudirlo sobre otra persona. Recuerda que una palabra de seguridad puede ser una buena manera para evitar confusiones. ",https://www.amantis.net/azotte-azotador-con-suaves-tiras-de-ante/,False,False,False,False,False,False,True,False
317,Bolas tailandesas de silicona Black Line de amantis,,"¿te apetece dar un paso mas con el placer anal? ¡prueba las bolas tailandesas de suave silicona black line de amantis! diez bolas encadenadas, de menor a mayor tamaño, que dilataran tu culito delicadamente, sin dolor y al ritmo que necesitas.aplicale lubricante de base acuosa, como el desliz de aloe vera o bacanal, y deja que cada bola recorra su camino hasta perderse en tu cuerpo. una vez dentro, puedes probar diferentes opciones: manten sexo vaginal con ellas puestas, masturbate, penetra a tu pareja, juega a sacar y meter las bolas a tu gusto o bien retiralas de golpe cuando llegues al orgasmo. ¡atrevete porque la sensacion es dificil de explicar con palabras!si te preocupa el aspecto higiene, realizate una ducha anal unas horas antes y convertiras esta practica en un juego limpio y divertido con el que añadir nuevas sensaciones a tu vida sexual. las bolas tailandesas de amantis son 100% de silicona suave, un material flexible, higienico y facil de limpiar.","100% suave silicona.Usar con lubricante de base acuosa.Longitud (insertable): 30 cmDíametro máximo 2.5cm, min 0.5cmLimpiar antes y después de cada uso con Limpín jabón bactericida.  ",https://www.amantis.net/bolas-tailandesas-silicona-black-line-amantis/,True,True,False,True,False,False,True,False
318,SHIBI,cuerda de yute para shibari,"shibari... una forma de tortura muy placentera inspirada en las torturas del japon feudal que con los años, se ha convertido en tecnica artistica y eroticakinbaku... el arte de atar, en un triangulo entre maestro (kinbakushi), el o la sumisa (dorei) y el publico o espectador que observa el espectaculo.cada año que pasa, el arte japones de atar gana mas y mas adeptos. asi que por fin en amantis nos hemos decidido a fabricar nuestra propia cuerda de yute organica para practicar el arte del shibari y el kinbaku. «shibi » esta realizada en fibra de yute 100% natural, viene tratada para su uso y ahora la tienes en dos tamaños 8 metros y 20 metros. ¿que significa que la cuerda este tratada?el proceso de fabricacion de «shibi » pasa por pulir las posibles hebras que genere la cuerda, para que cause daño ni molestia en las manos o en ninguna parte de la piel. con el proceso de pulido, tambien se consigue una cuerda mas ductil. ahora bien, en las primeras sesiones en que uses a «shibi», puedes notarla un poco dura y tosca. ¡no sufras! con su uso, la cuerda se volvera mas flexible, ligera y rapida.¿por que la cuerda es de yute?para practicar shibari y kinbaku es necesario hacerlo con cuerdas de fibras organicas, pues solo a traves de ellas podras transmitir la energia de tus ataduras. ademas, estas fibras, son respetuosas con el cuerpo. los expertos recomiendan usar yute o cañamo, en amantis hemos optado por el yute.¿solo necesitare una cuerda? los nudos de shibari parecen mas complicados...el set de cuerdas de shibari estandar se compone de 7 cuerdas de un largo aproximado de 8 metros. a esta medida, se le llama tsubo. es el largo adecuado para realizar los diferentes nudos de este arte. si eres principiante, con un set de 4 cuerdas, al inicio tendras mas que suficiente para relizar los nudos basicos.¿entonces que? ¿te llevas una o unas cuantas «shibi» a casa?",Color: tierraFabricado en: ChinaMaterial: yute naturalMedidas MEDIANA: 8 metros de largo; 6 mm de diámetroMedidas GRANDE: 20 metros de largo; 10 mm de diámetroPackaging: bolsa de microfibra negra transparente  ,https://www.amantis.net/shibi-cuerda-yute-shibari/,False,False,True,False,False,False,True,False
319,MINI_2,el vibrador de bolsillo sumergible de silicona,"¿eres de esas mujeres a las que les gusta ir siempre preparadas y que su bolso parece el de mary poppins? si es asi, en el no puede faltarte mini-2, el vibrador de bolsillo ideal para todas tus aventuras diarias. es pequeñito, pero no por ello inofensivo.fabricado en silicona medica y abs libre de flatatos, este practico vibrador es sumergible, flexible y de bateria recargable. mucho mas grande que una simple bala (y sin tener que pensar en las pilas) y mucho menos aparatoso para transportar que un vibrador estandar.su diseño estriado tiene un tacto especialmente agradable, sobre todo una vez recubierto con tu lubricante preferido de base acuosa. escoge el patron de vibracion que mas te guste –tienes 9 diferentes- y haz que se pierda entre tus piernas. como es pequeñito a penas lo veras, pero notaras su presencia desde el primer instante.","Mini vibrador de silicona médica y ABS libre de flatatos9 patrones de vibración diferentesDimensiones: 11,8 cm de longitud total / 8,5 cm insertables / 3,1 cm de grosor máximo100% sumergibleCon batería recargable (cargador incluido)Colores: rosa palo, azul o verdeDebe utilizarse con lubricantes de base acuosaGuardar en una bolsa de tela transpirable, alejado de la luz solar directa y de manera individual. Los juguetes sexuales no deben almacenarse nunca en contacto con otros. ",https://www.amantis.net/mini-2-el-vibrador-bolsillo-sumergible-silicona/,True,False,False,True,False,True,True,False
320,OVVO,kit de ejercicios kegel deluxe,"porque quiero un suelo pelvico entrenado, bien musculado, saludable y preparado para el placer...ovvo es un kit de bolas en forma de huevito anatomico estan diseñadas en silicona premium, libre de pfalafatos. el kit se compone de 6 huevos de diferentes pesos, muy confortables, de textura suave, sin poros, y muy faciles de lavar. son huevos tecnicamente perfectos, sin aperturas, estrias o rugosidades que puedan molestar o acumular suciedad. fueron diseñados y son recomendados por medicos.¿como debes usarlas?puedes ejercitar tu zona pelvica introduciendo los diferentes huevos, de forma activa, haciendo un uso consciente y por ejemplo caminando con ovvo 15 minutos al dia. a medida que controles el huevo, no te resulte molesto y lo lleves ligeramente, puedes ir aumentando de peso.tambien puedes realizar gimnasia activa, con un huevo puesto, y realizar ejercicios de kegel. igual que antes, a medida que avances y mejores en tus ejercicios, puedes ir introduciendote un huevo de mas peso.si te animas a llevarte este set, te aseguramos buenisimos resultados: usandolo 15 minutos al dia, en solo pocas semanas notaras la diferencia en tu suelo pelvico; en 1, 2 meses, tendras unos musculos vaginales mas fuertes y resistentes y mucho mas control de la orina. ¡recomendado a todo tipo de mujeres! desde recien estrenadas mamas a aquellas mujeres maduras que llegaron a la menopausia.",":Material: Silicona médica.Medidas: 161mm por 28mm, la unidadPeso: 50, 65, 80, 95, 110 y 130 gramos ",https://www.amantis.net/ovvo-kit-ejercicios-kegel-deluxe/,False,False,False,True,False,False,True,False
321,RABBIT TURBO,vibrador doble rotador,"¿has probado una estimulacion completa de tus genitales? en amantis tenemos todo tipo de vibradores muy bien diseñados que podran conseguir que vueles por los aires. rabbit turbo es uno de ellos, ¿quieres saber porque?rabbit turbo es un clasico mejorado, mantiene las formas de un vibrador y un estimulador clitoriano con la forma, muy conocida ya, de conejito. la parte del vibrador que introducimos dentro de nuestra vagina tiene esta ligeramente estriada para hacer la vibracion mas expansiva y masajear las paredes de nuestro conducto vaginal.ademas de tener un potente programa de 10 modos de vibracion diferentes, tambien tiene un maravilloso movimiento rotador en su punta redondeada. este movimiento rotador se mueve lentamente masajeando toda tu zona interna y tambien tiene un efecto turbo que te revolucionara por dentro.como os deciamos, la parte correspondiente a la estimulacion externa tiene terminacion de dos orejitas de conejito cuya forma nos ayudara a focalizar el placer en puntos muy concretos no solo de nuestro clitoris, si no de todas los recovecos de nuestra vulva.la parte con la que nos estimulamos interiormente nos ofrece una curvatura y una flexibilidad que permitiran una mayor adaptabilidad a cada cuerpo, asi como una forma ahuevada en la punta que favorecera la estimulacion de punto g. ambos motores son independientes por lo que podras usarlos de manera independiente o de manera simultanea, ademas de cualquier otro uso que se te ocurra.","Medidas largo insertable: 12 cm Medida máxima diámetro: 3,5 cmMaterial: silicona + abs10 modos de vibraciónTipo de carga: mediante cable USB (incluido)Salpicable IPX4Color: FucsiaSilencioso >35dbCómo se utiliza el vibrador estriado RABBIT TURBOTe sugerimos que comiences explorando todas tus zonas erógenas para poder activar el circuito de la excitación. Zonas como los muslos internos o los pezones pueden ayudar a preparar tu cuerpo para la tormenta que se viene.Con la parte del dildo puedes empezar haciendo círculos en la entrada de tu vagina para que aumente progresiva y lentamente tu deseo. Una vez hayas entrado en un estado de excitación puedes utilizar las estrías como guía para entender que la penetración es más disfrutable si no la hacemos de golpe y dejamos que nuestro cuerpo nos pida más y más.Aunque tengas el dildo completamente dentro de ti, puedes esperar para activar las velocidades del conejito y esperar a que la sensibilidad de tu clítoris haya entrado en calor. ¡Cuando ya estés con el calentón activa la rotación y retuércete de placer! Te recomendamos siempre usar uno de nuestros lubricantes a base de agua como Desliz! para favorecer la penetración y aumentar el placer.No olvides limpiar antes y después de usarlo con agua tibia y un jabón neutro, o un jabón bactericida como Limpín. Sécalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo en una de nuestras bolsas de satén. ",https://www.amantis.net/rabbit-turbo-vibrador-doble-rotador/,False,False,False,True,False,True,True,False
322,MARATON MAN,arnés con dildo hueco de silicona de amantis,"por fin un pene hueco con arnes para poder prolongar tus sesiones amatorias hasta los 42 kilometros o mas alla. maraton man es un revolucionario artilugio sexual para ayudarte a mejorar tu marca, sea cual sea.son muchos los hombres que no consiguen una ereccion duradera, pero que quieren seguir participando activamente de sus relaciones sexuales con sus parejas y disfrutar de los momentos de intimidad y goce sin complicaciones, cirugias o pocimas milagrosas.en amantis llevabamos años ofreciendo soluciones a medias a todas esas personas, algunas eran muy grandes, otras eran muy rigidos, otras de materiales de mala calidad. pero, por fin tenemos una joya en nuestras tiendas y queremos compartirla contigo. bienvenido maraton man, te estabamos esperando desde hace tiempo.maraton man esta pensado para todos aquellos hombres deseosos de dar placer, sin tregua y sin pausa a sus amantes. dildos huecos en dos tamaños: mediano (13cm) y grande (16cm), diseñados en una suave y flexible silicona que te hara olvidar cualquier dildo hueco que hayas probado con anterioridad.este arnes tiene importantes detalles a destacar:dildo hueco, suave y flexible, con capacidad para alojar un pene con poca o ninguna ereccion.primeros 6 cm en el modelo grande, y primeros 4 cm en el mediano, partiendo desde el glande, son rigidos para facilitar los juegos de penetracion.base para la pelvis amplia, suave y flexible siendo esta una prolongacion del mismo dildo, diseño que ajusta este accesorio en perfecta sintonia con nuestra anatomia. es mas comodo y facil de usar. ademas, incorpora una prolongacion hueca inferior para acomodar los testiculos. de este modo el dildo estara perfectamente ajustado a tu cuerpo, fisica y visualmente.el arnes es una tira elastica que se ajusta a cualquier talla y desmontable. si, si, puedes quitarla para lo que quieras.estamos muy felices de participar en esta carrera. maraton man es un perfecto y claro ganador, sin tongos que valgan. ¡aplausos y eurekas!si deseas una experiencia mas intensa echa un visazo a maraton man intense con vibracion.","Material: dildo de silicona / cintura goma elásticaMedidas:Tamaño mediano 13 cm x 3 cm (Cavidad interior 9 cm x 2.5 cm)Tamaño grande 16cm x 4 cm (Cavidad interior 13 cm x 3.5 cm)SumergibleDesmontableTamaño de cintura adaptable desde 66 cm hasta 125 cmLimpieza y conservación: Limpialo antes y después de cada uso con agua tibia y jabón neutro, o un jabón bactericida como Limpín. Guarda tus juguetes alejados de la luz solar directa y de manera individual (no deben almacenarse nunca en contacto con otros) por ejemplo con nuestras bolsas de satén.No olvides acompañarlo con tu lubricante a base de agua preferido, como Desliz! Agua,  ",https://www.amantis.net/maraton-man-arnes-dildo-hueco-silicona-amantis/,False,False,True,True,True,True,True,False
323,Vibrador para testículos NIDO,acoge las vibraciones como nunca,"si te apasiona la estimulacion por vibracion y te gustan los juguetes sexuales discretos, elegantes, potentes e innovadores, querras seguir leyendo.te presentamos a nido, el vibrador masajeador para estimulacion externa que acogera tus terminaciones nerviosas como ningun otro. su forma curva; sin rebordes, suave, redondeada, con su centro concavo y su tamaño, como la palma de una mano, te resultara de facil agarre y manejo, fundiendose en tus dedos, como si de una extension mas de tu brazo se tratase.lo encontraras perfecto para iniciarte en el mundo de los vibradores y descubrir/explorar tus puntos de estimulacion estrategicos habidos y por haber. su forma es ideal para sondear todas tus zonas erogenas, al tener sus dos extremos de forma redondeada, y una parte concava, podras estimular terrenos montañosos como vulva, pecho, glande… y lo mas interesante: ¡testiculos!alucinaras con sus potentes 7 patrones de vibracion, que podras seleccionar con solo presionar su boton unico y comodo de encendido/apagado mientras estas en la cama, el sofa… o la bañera, porque nido es sumergible.¿vas a dejar que nido acune tu orgasmo?","Material: silicona (tacto aterciopelado) y ABS (acrilonitrilo butadieno estireno)Medidas: 12 cm x 6cmVibración: 7 modosRecargable (cable USB incluido)SumergibleColor: negro con detalles plateadosLimpieza y conservación:    No olvides acompañarlo con tu lubricante a base de agua preferido, como Desliz! Agua, y limpiarlo antes y después de cada uso con agua tibia y jabón neutro, o un jabón bactericida como Limpín. Guarda tus juguetes alejados de la luz solar directa y de manera individual (no deben almacenarse nunca en contacto con otros) por ejemplo con nuestras bolsas de satén. ",https://www.amantis.net/vibrador-testiculos-nido-acoge-las-vibraciones-como-nunca/,False,False,False,False,False,True,True,False
324,OLIMPIC,anilla doble para pene con mando a distancia,"sabemos que nuestros amanticos siempre buscais mas: mas sensaciones, mas potencia, mas posibilidades… por eso te traemos esta anilla doble con mando a distancia, para que puedas disfrutar de tu sexualidad cuando, como, donde y con quien tu quieras.coge a tu aterciopelada nueva mejor amiga, coloca la anilla mas pequeña sobre el pene y desliza con ayuda de tu desliz la anilla restante por los testiculos. ¿notas como te sujeta? gracias a ellas tendras erecciones mas potentes y tardaras mas en eyacular.prueba a utilizar olimpic a solas mientras juegas con tu mastil del placer, o fuera de casa; y si eres de los que les gusta compartir dale el mando a tu acompañante y utilizad la anilla en vuestras sesiones amatorias: el motor se balanceara entre los dos rozando el clitoris o el perineo de tu amante.no te preocupes si la situacion se humedece mas de la cuenta, esta anilla es totalmente sumergible, asi que no tengas miedo de usarla en la bañera.¿vas a querer compartirla?","Anilla doble con mando a distancia (mando incluido)Material: silicona (tacto aterciopelado) y ABS (acrilonitrilo butadieno estireno)Medidas: 8 cm estimulador de clítoris o perineo / 3.5 cm diámetro interno anilla pene (elástica) / 5 cm anilla testículos (elástica). Mando a distancia 5,6 cm x 3,2 cmVibración: 12 modosRecargable (cable USB incluido)mando a distancia - no necesita carga SumergibleColor: negro con detalles plateadosLimpieza y conservación:       No olvides acompañarlo con tu lubricante a base de agua preferido, como Desliz! Agua, y limpiarlo antes y después de cada uso con agua tibia y jabón neutro, o un jabón bactericida como Limpín. Guarda tus juguetes alejados de la luz solar directa y de manera individual (no deben almacenarse nunca en contacto con otros) por ejemplo con nuestras bolsas de satén. ",https://www.amantis.net/olimpic-anilla-doble-pene-mando-distancia/,False,False,False,True,False,False,True,False
325,Plumi_pendientes amantis para pezones,,"el pecho es una de las zonas erogenas mas importantes del cuerpo. la estimulacion del pecho y pezones puede conducir directamente al orgasmo y para eso los juegos de caricias, masajes y presion son la guia.estos pendientes te ayudaran en la materia:acaricia con las plumas despues de regalar un masaje de caricias en cada pechocoloca los pendientes regulando la presion de menos a mas para jugar y aumentar las sensacionesmientras los lleves puesto la pluma acariciara la piel generando un contraste entre presion - caricia que te hara recordar el bendito dia que los compraste.usalos durante 10-15 min y quitalos durante un rato para que la sangre vuelva a circular por el tejido, de esta manera disminuiran las molestias en el caso que los uses en modo presion total.si te apetece solo decorar el pecho como una vedette y favorecerte del masaje plumifero, no aprietes la tuerca, y todo quedara en una suave decoracion tentada de placer.",pinzas ajustablesadorno en plumas muy suaves y ligeraspuntas de goma revestida para mejor agarre y comodidad ,https://www.amantis.net/plumi-pendientes-amantis-pezones/,False,False,False,False,False,False,True,False
326,MINI KUTA,el vibrador anal de bolsillo sumergible de silicona,"mini kuta es el plug anal con vibracion ideal para personas con ganas de descubrir el placer anal sin prisa, pero sin pausa. discreto, pequeño, y con el grosor ideal para que estimule sin asustar.el tacto aterciopelado de su silicona, combinado con unas gotitas de lubricante de base acuosa, haran que te derritas rapidamente ante este pequeño explorador. y una vez dentro de ti, dejale deleitarte con sus 9 patrones de vibracion diferentes. disfruta con ellos sin mayor distraccion o combinalos con otro tipo de estimulacion: como el juego en pareja o la exploracion de otras zonas como los pezones, el clitorios o el glande.anal explorer es 100% sumergible y seguro para practicas anales, ya que esta especialmente diseñado para ello. y ademas, como esta fabricado en silicona de maxima calidad, no acumula bacterias y es hipoalergenico.¿le dejas aventurarse por tu lado mas salvaje?","CaracterísticasPlug anal con vibración9 patrones de vibración diferenciadosMaterial: silicona + ABS libre de ftalatosMedidas: 12 cm (longitud total / 9 cm insertables) x 5,6 cm (ancho base) x 2,8 cm (grosor máximo)Sumergible IPX7Juguete con batería recargable (cargador incluido)Autonomía en uso: 2 h / Tiempo de carga: 2 hColor: negro y blancoDebe utilizarse con lubricantes de base acuosaLimpiar correctamente antes y después de cada uso (con jabón neutro y/o bactericida tipo Límpín)Guardar en una bolsa de tela transpirable, alejado de la luz solar directa y de manera individual. Los juguetes sexuales no deben almacenarse nunca en contacto con otros. ",https://www.amantis.net/mini-kuta-el-vibrador-anal-bolsillo-sumergible-silicona/,True,True,False,False,False,True,True,False
327,SNAIL,caracol vibrador de silicona con efecto ventosa,"los caracoles se deslizan suavemente por las superficies con su casa a cuestas. snail lo hara por donde tu prefieras, pero la estela de fluidos que quedara a su paso sera solo tuya.prueba a ponerle unas gotitas de tu lubricante de base acuosa preferido y deja que snail se pasee por toda tu vulva con sus 9 patrones de vibracion diferenciados y su suave silicona. ¡no querras separarte de el hasta que el placer te invada por completo!snail es tan majete y esta siempre tan dispuesto que trabaja incluso debajo del agua, asi que podras invitarle a esos baños de relax que dejan de serlo por unos instantes. su ergonomia se adapta perfectamente a tu mano, asi que incluso en tus momentos de maxima excitacion podras manejarlo facilmente sin problemas.¿no tienes ya ganas de conocerle?","Características Vibrador externo con 9 patrones diferenciados Material: silicona de máxima calidad Color: púrpura o fucsia Medidas: 6,5 cm (longitud de su “lengua”) x 37 cm (ancho) x 9,4 cm (alto) Sumergible IPX7 Diseño ergonómico Juguete con batería recargable (cargador magnético incluido) Debe utilizarse con lubricantes de base acuosa Limpiar correctamente antes y después de cada uso (con jabón neutro y/o bactericida tipo Límpín) Guardar en una bolsa de tela transpirable, alejado de la luz solar directa y de manera individual. Los juguetes sexuales no deben almacenarse nunca en contacto con otros. ",https://www.amantis.net/snail-caracol-vibrador-silicona-efecto-ventosa/,True,False,False,False,False,False,True,False
328,REAL ASS,miniculo hiperrealista,"producto exclusivo on-line, proximamente en tiendas fisicas.si te encanta el realismo sigue leyendo.este culo ""de bolsillo"" tiene dos orificios para darte placer: una vagina punteada con un mascado punto g, y un estrecho ano, todo ello en un tamaño compacto que podras sujetar con una sola mano.su suavisimo e hiperreal tacto te dejara sin aliento. puedes calentar tu real ass sumergiendolo en agua tibia unos minutos antes de disfrutar de el.no nos olvidamos del detalle mas importante: ese culito tan sugerente que podras agarrar con fuerza, palmear y mover contra ti, y del que podras hacer sonar de mil maneras.y eso no es todo: podras introducir una bala vibradora (no incluida) por el orificio que no estes usando y transformar todo tu real ass en un vibrador.enamorate de su realismo y sus curvas."," Masturbador masculinoMaterial: Ciberpiel (TPR)Medidas: 14 cm aprox de nalga a nalga * 27 cm aproxPeso: 930gramos aproxDoble orificio, un canalSumergibleColor piel claraLimpieza y conservación:Recordamos que el uso de lubricante es aconsejable para cualquier actividad sexual (en el caso de este artículo con base de agua). No olvides lavar tus juguetes antes y después de cada uso, con agua y jabón neutro o un limpiador específico de acción desinfectante y bactericida, como nuestro spray limpiador Limpín. Todos los juguetes deben estar separados entre sí, en un lugar fresco y seco; para ello puedes utilizar nuestras bolsas de satén en diferentes tamaños. ",https://www.amantis.net/real-ass-miniculo-hiperrealista/,False,False,False,False,False,False,True,False
