ID_,PRODUCT_,SLOGAN_,DESCRIPTION_,CHARACTERISTICS_,URL,ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL,amenities,anal,BDSM,femenino,masculino,juguetes,lenceria,muebles
,,,,,,191,XORO Junior,dildo eyaculador realístico,"este dildo eyaculador realistico es el pequeño de los hermanos xoro, aunque de pequeño no tiene nada. es regordete y se va ensanchando desde el glande hasta los testiculos.su aspecto es totalmente realistico, con venas y arrugas que hacen dificil distinguirla de una de verdad. pero no solo es real en apariencia, sino que se siente igual o mas… su material lo hace deslizante y flexible, aunque lo mejor es que junior siempre vuelve a su forma erecta. el pequeño de los xoro nunca falla.con su potente ventosa podras fijarlo en cualquier superficie lisa, ya sea en vertical o en horizontal. imagina la cantidad de fantasias, lugares y posiciones en las que puedes gozar…y, por si faltaba algo, puedes hacer que eyacule cuando tu quieras. de este modo, podreis llegar al climax a la vez, y de una manera totalmente segura y placentera.¿como se utiliza xoro junior, dildo eyaculador realistico?aplica lubricante a base de agua en tu cuerpo, en el dildo o en ambos y disfruta de xoro por donde desees.puedes utilizarlo directamente con tus manos o fijarlo en cualquier superficie lisa (suelo, mesa, ducha, encimera, armario…) gracias a su potente ventosa, asi tus manos quedaran liberadas si lo deseas.para utilizar el modo eyaculacion sigue estos pasos:acumula un poco de agua en un recipiente. si quieres que la experiencia sea mas realista, puedes mezclar el agua con lubricante que simula el semen o, directamente, aplicar este lubricante en el dildo.aprieta la bomba o perita liberando el aire, hasta dejarla lo mas plana posible.sin dejar de apretar la bomba o perita, coloca la parte superior del dildo dentro del agua o del lubricante.afloja la bomba o perita hasta que esta vuelva a su forma original y el dildo se llene.una vez lleno, para que el dildo eyacule, vuelva a presionar la bomba o perita. de este modo, el pene eyaculara para darle a tu experiencia el maximo realismo posible e incluso para aumentar el orgasmo.","Material: PVCTextura: Flexible y firme.Medidas: 16cm insertables × 4,5-5cm de diámetro. (20,5cm de longitud total)Peso: 500 gr de pesoSumergibleConsejos y Limpieza: No utilice aceite mineral, lubricantes a base de aceite o lubricantes a base de silicona. Antes y, especialmente, después de cada uso lave el juguete con agua tibia y Limpín, luego déjelo secar al aire. No utilice cepillos o limpiadores ácidos. Puedes guardarlo en una bolsa de satén para que se conserve fresco y seco. ",https://www.amantis.net/xoro-junior-dildo-eyaculador-realistico/,True,False,False,True,False,True,True,False
,,,,,,402,BULBS,vibrador multi propósito,"¿estas buscando un juguete “para todo”? pues deja de buscar, porque pocos juguetes sexuales te van a ofrecer tantas posibilidades con tan poco.bulbs es un juguete para todos los sexos, para compartir con quien quieras, para parejas que piensan que su sexualidad conjunta es infinita y quieren explorar hasta el infinito y mas alla.en un extremo del juguete nos encontramos con dos bulbos vibrantes y muy flexibles que nos dan infinitas posibilidades. en primer lugar, si tienes vulva puedes introducir uno de ellos en la vagina mientras con el otro acariciar y masajear el clitoris.si no te apetece la penetracion, puedes poner los dos motores encima de tus labios externos y sentir como las vibraciones y sus mas de 9 patrones distintos te envuelven sin ir directamente a tus partes mas sensibles. tambien puedes tambien dejarle el control a tu pareja sexual y morirte de placer mientras combinais sexo oral con estos dos motores rodeandote.¿creias que ya teniamos suficiente con el uso de estos dos manguitos? ¡ni hablar! porque si tienes pene tambien estas de suerte. coge el juguete por el mango y masajea todo tu pene con un vaiven que te va a dejar sin habla. no te olvides de aprovechar las dos extremidades para masajear tambien los testiculos, que son los grandes olvidados.¿y que pasa si ahora os decimos que el otro extremo del juguete es otro juguete distinto? pues si, estas leyendo bien. si lo que te apetece es jugar con un vibrador masajeador clasico, cambia al otro boton y veras como la vibracion se traslada al otro extremo del juguete dando paso a un vibrador que podemos usar tanto masajear todo el cuerpo como para obtener una penetracion mas profunda, ya sea vaginal o anal. ademas, en el extremo tiene unas rugosidades que no dejaran indiferentes ni a tu zona g ni a tu prostata.","Medidas: 19,3 cm x 3,6cm x 2cmMaterial: silicona + abs9 modos de vibración en ambos extremosTipo de carga: mediante cable USB (incluido)Sumergible IPX7Color: NegroCómo se utiliza el vibrador multipropósito BULBSBULBS tiene infinitas maneras de ser utilizado gracias a la flexibilidad de sus bulbos y sus dos extremos que pueden ser usados de maneras muy diferentes.Este juguete tiene dos botones, con el que está más arriba y una pulsación corta encenderás el juguete. Con otra pulsación corta sobre este mismo botón superior, activarás la vibración de los bulbos, que en algunas combinaciones rítmicas vibran de manera independiente pues tiene dos motores.Con el botón de abajo podrás activar la vibración de la parte del mango-dildo que podrás mantener mientras vibran los bulbos. También tienes la opción de que vibren cada uno de manera independiente.Recuerda que también puedes hacer todas las combinaciones que quieras pues es un juguete que se presta mucho a ser compartido y no entiende de formas específicas de genitales, ¡deja volar tu imaginación y abre tu mente!No olvides acompañarlo con tu lubricante base de agua preferido, como Desliz!, y limpiarlo antes y después de cada uso con agua tibia y un jabón neutro, o un jabón bactericida como Limpín. Sécalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo en una de nuestras bolsas de satén. ",https://www.amantis.net/bulbs-vibrador-multi-proposito/,False,True,False,True,False,True,True,False
,,,,,,485,RAINBOW FLEX,conjunto erótico festivo de rejilla,"la moda ocupa un gran lugar de nuestra identidad sexual, como nos vestimos ofrece pistas a las demas personas de como nos relacionamos esteticamente con el sexo y, a fin de cuentas, de que palo vamos. en amantis, nos encanta que todas las personas se expresen de la manera en la que se sientan deseadas, comodas y, sobre todo, ellas mismas. una vez descubrimos como queremos expresarnos sexualmente se abre una ventana llena de posibilidades y fantasias.rainbow es un conjunto erotico festivo compuesto por dos piezas, la parte de arriba de mil colores adornara alegremente nuestro torso y la parte de abajo, de amarillo fosforito, toma una forma de unas mallas de rejilla que podremos ponernos como unos pantalones cortos. estas son dos piezas por separado completamente elasticas que se estiran hasta el infinito y mas alla, por lo que se ajustan a todo tipo de dimensiones corporales, especialmente a tallas de lenceria sexy xl.ninguna de estas piezas tienen costuras ni ninguna forma de sujecion, si no que gracias a su material se adaptaran a las curvas que se encuentren acomodandose a ellas sin apretar.","Conjunto lencero erótico festivo. Muy flexibleTalla única (tallas L - XL y XXL)Materiales: 98% nylon 8% spandex Consejos de cuidadoPara una mejor conservación, lavar en agua fría, a manos o en un programa delicado. No planchar, ni usar lejía.  ",https://www.amantis.net/rainbow-flex-conjunto-erotico-festivo-de-rejilla/,False,False,False,False,False,False,True,False
,,,,,,349,PUMP’N PLAY,plug dilatador anal inflable,"pumpn play es un sencillo artilugio pensado para ayudarte durante el proceso de dilataciones extremas.se trata de un plug anal fabricado en suave material flexible que te permite mediante el accionado de una perita inflarlo y hacerlo crecer. despues, usando la valvula de escape, se desinfla.sencillo y efectivo este dilatador esta pensado para personas con experiencia en sesiones anales que quieren ir un poco mas alla y dar rienda suelta a sus sesiones mas severas. sin embargo debemos hacer hincapie en que este producto debe ser usado con mucho sentido comun y no sobrepasar tus propios limites ya que podria causarte lesiones en tu preciado trasero.¿como usar pumpn play?lubrica bien tu culito y tu pumpn play.infla ligeramente el plug hasta una medida inicial (2cm aprox.), eso le dara la consistencia necesaria para poder entrar en tu culo.cuando te sientas segur@ y con todo el plug insertado comienza a inflar el plug muy suavemente, hasta llegar a la dilatacion deseada.una vez que quieras desinflarlo, presiona la valvula de salida y se desinflara en un momento.¿estas preparad@ para una sesion de sexo anal impactante.?"," Diámetro de dilatación de 4 a 6cm. Longitud 10cm. Usa siempre lubricante de agua. Válvula de desinflado rápido. Tope final para evitar accidentes. Antes de darle un uso anal, practica con él en la mano para ver como se desenvuelve, progresa lentamente para evitar lesiones. Límpialo con limpín, jabón bactericida. ",https://www.amantis.net/pump-n-play-plug-dilatador-anal-inflable/,False,True,False,False,False,True,True,False
,,,,,,299,OLIMPIC,anilla doble para pene con mando a distancia,"sabemos que nuestros amanticos siempre buscais mas: mas sensaciones, mas potencia, mas posibilidades… por eso te traemos esta anilla doble con mando a distancia, para que puedas disfrutar de tu sexualidad cuando, como, donde y con quien tu quieras.coge a tu aterciopelada nueva mejor amiga, coloca la anilla mas pequeña sobre el pene y desliza con ayuda de tu desliz la anilla restante por los testiculos. ¿notas como te sujeta? gracias a ellas tendras erecciones mas potentes y tardaras mas en eyacular.prueba a utilizar olimpic a solas mientras juegas con tu mastil del placer, o fuera de casa; y si eres de los que les gusta compartir dale el mando a tu acompañante y utilizad la anilla en vuestras sesiones amatorias: el motor se balanceara entre los dos rozando el clitoris o el perineo de tu amante.no te preocupes si la situacion se humedece mas de la cuenta, esta anilla es totalmente sumergible, asi que no tengas miedo de usarla en la bañera.¿vas a querer compartirla?","Anilla doble con mando a distancia (mando incluido)Material: silicona (tacto aterciopelado) y ABS (acrilonitrilo butadieno estireno)Medidas: 8 cm estimulador de clítoris o perineo / 3.5 cm diámetro interno anilla pene (elástica) / 5 cm anilla testículos (elástica). Mando a distancia 5,6 cm x 3,2 cmVibración: 12 modosRecargable (cable USB incluido)mando a distancia - no necesita carga SumergibleColor: negro con detalles plateadosLimpieza y conservación:       No olvides acompañarlo con tu lubricante a base de agua preferido, como Desliz! Agua, y limpiarlo antes y después de cada uso con agua tibia y jabón neutro, o un jabón bactericida como Limpín. Guarda tus juguetes alejados de la luz solar directa y de manera individual (no deben almacenarse nunca en contacto con otros) por ejemplo con nuestras bolsas de satén. ",https://www.amantis.net/olimpic-anilla-doble-pene-mando-distancia/,False,False,False,True,False,False,True,False
,,,,,,275,BRABBIT,conejito vibrador muy veloz,"¿seras capaz de seguirle el ritmo a brabbit? ¿cuantas veces querras correr(te) con el? solo con ver el rapido movimiento de sus orejitas, podras adivinar que se trata de un conejito muy veloz, ¡y uno de los mas potentes de todo amantis!que su tamaño compacto no te engañe: brabbit es un vibrador de doble estimulacion, recargable, cuyos dos motores proporcionan una estimulacion justo ahi donde la necesitas. su dildo se curva deliciosamente para poder acertar en la zona o punto g y sus potentes orejitas estremeceran a los clitoris mas exigentes.podras explorar sus 10 modos de vibracion utilizando sus dos comodos botones con los que no te perderas en el camino del placer. tan solo has de mantener pulsado unos segundos cualquiera de los dos para encender o apagar sus motores, y con unas simples pulsaciones cortas podras subir o bajar la intensidad.pero, ¡espera! ¿y si te dijera que, ademas, brabbit es apto para estimulacion anal? como lo lees. su forma tambien lo hace un vibrador apto para estimulacion prostatica y perineal… como ves, el conejito brabbit lo tiene todo.mantenlo siempre a punto, limpiandolo antes y despues de cada uso, con agua tibia y jabon neutro o un limpiador bactericida, como limpin. maximiza la experiencia con un lubricante de base de agua, como los de la gama desliz! eco.","Silicona médica.Recargable: 2h para carga completa, con 1h de uso continuado.10 modos de vibración.Silencioso: <50dB.Salpicable.Largo total: aproximadamente 17 cm.Largo penetrable: 9.5 cm.Diámetro máximo: 3.4 cm.Peso: 75 g. ",https://www.amantis.net/brabbit-conejito-vibrador-muy-veloz/,True,True,False,True,False,True,True,False
,,,,,,254,SPACE X,cápsula del tiempo masturbadora,"¿alguna vez has sentido que el tiempo se para cuando estas en el camino al orgasmo? space x hace alusion a este concepto y presenta su manga masturbadora masculina en una capsula del tiempo. con space x no viajaras en el tiempo, si no que el tiempo se parara y sentiras que flotas como lo harias en el espacio. dentro de la capsula-contenedor se encuentra una manga masturbadora translucida gelatinosa y viscosa pero al mismo tiempo muy resistente. se diferencia de las demas porque, pese a ser de silicona, tiene cierta rigidez haciendo que el contacto sea mayor. space x esta hecho de silicona de grado medico, y aunque este modelo es algo mas rigido, no por ello pierde suavidad y adaptabilidad al miembro, si no que lo que le aporta es una mayor durabilidad. al ser translucida, tanto tu como quien este contigo podras tener una gran estimulacion visual. no dejeis de observar como el miembro es acariciado y estimulado con sus diferentes y sinuosas formas internas. para hacer la experiencia jugosa aplica un lubricante de agua como desliz! y dejad que estrias y bolitas salientes, asi como cambios de diametro internos haran que, como te deciamos, el tiempo se pare. ¿preparado para flotar?","Masturbador masculino translúcidoApertura posterior para fácil limpieza Material: TPE + PP + ABSMedidas: 15 cm de profundidad y 6 cm de diámetro.Estructura 3D interna y externaLibre de pfalatosSumergibleLimpieza y conservación: Utiliza tu lubricante con base de agua favorito para cualquier tipo de juego genital para obtener una mejor experiencia. No olvides lavar siempre tus juguetes antes y después de cada uso, con un limpiador específico para juguetes desinfectante y bactericida, como nuestro spray limpiador Limpín. Mantenén los juguetes separados entre sí, en un lugar seguro y seco ",https://www.amantis.net/space-x-capsula-masturbadora/,True,False,False,False,True,False,True,False
,,,,,,285,VIBRITTA,vibrador y succionador de clítoris,"vibritta no es solo un juguete... es el amante perfecto que siempre has merecido. con cada ritmo de vibracion o succion que elijas, te seducira, te llevara cada vez mas alto, te hara desear mas. despierta tus sentidos y sumergete en un mundo donde el placer no conoce limites.diseño sensual y ergonomico: vibritta se adapta con elegancia a las curvas de tu cuerpo, permitiendote colocarlo entre tus piernas para disfrutar de sus chispeantes caricias sin usar las manos.susurros de pasion: discreto y silencioso, guarda tus secretos de placer como si de un amante confiable se tratase.olas de potencia: dejate llevar por sus intensas vibraciones en la parte trasera estriada y por sus potentes succiones a traves de la boquilla, que prometen llevarte al climax en un ritmo arrebatador.tres tonos de tentacion: selecciona el color que resuene con tus deseos mas profundos, ofreciendote cada uno de ellos noches de pasion sin fin.caricias de seda: su silicona de grado medico te acaricia como una suave brisa, amplificando cada sensacion.dos caminos hacia el placer: ya sea con la vibracion de sus estrias o con la succion de su boquilla, vibritta se adapta a tus caprichos para llevarte a la cima del placer.exploracion sin limites: atrevete a descubrir nuevas zonas de placer. vibritta te guiara en este viaje seductor.energia inagotable: recargable y siempre listo para satisfacer tus deseos, vibritta nunca te dejara a medias.embarcate en un viaje de placer inigualable, donde cada caricia de vibritta es una promesa de extasis.desde su elegante diseño hasta su potente rendimiento, vibritta es el paradigma del placer de lujo. tanto si lo usas sola como acompañada, vibritta es el toque maestro que llevara cada encuentro al siguiente nivel. nota: para mantener la pasion siempre viva, sigue las instrucciones de cuidado y limpieza. acompaña tus sesiones con lubricantes a base de agua y deja que vibritta te guie en un baile de sensaciones.","·       Succionador y vibrador VIBRITTA ·       Material: ABS + silicona de grado médico ·       Medidas: 8.7 cm de largo / 6.3 cm de ancho / 1.9 cm de diámetro en su boquilla ·       9 modos de succión (boquilla) + 9 modos de vibración (parte trasera estriada) ·       Recargable (cable USB incluido) ·       Sumergible IPX7 Limpieza y conservación: Utiliza tu lubricante con base de agua favorito para cualquier tipo de juego sexual y obtener así la mejor experiencia. No olvides lavar siempre tus juguetes después de cada uso con un limpiador específico, como nuestro spray limpiador Limpín. Te recomendamos mantener los juguetes separados entre sí, en un lugar seguro y seco. Puedes utilizar nuestras bolsas de terciopelo o satén en diferentes tamaños. ",https://www.amantis.net/vibritta-vibrador-y-succionador-de-clitoris/,False,False,False,False,False,False,True,False
,,,,,,28,PATITA,vibrador palpitante,"dame la patita, ¡muy bien! asi le diras a este juguete cuando sientas que necesitas darte una alegria al cuerpo, que nunca son demasiadas veces, si no las justas y las que necesitas.patita es un juguete muy especial que seguira tus ordenes y te dara mucho, pero mucho placer, solo tienes que darle ordenes y patita obedecera. tienes ante ti a un vibrador que tiene forma de esas almohaditas de los pies de los animales que tanto gusto nos da tocar.el mango de este juguete es completamente rigido y mas largo de lo normal por lo que nos permitira mas poder de sujecion y control sobre el juguete. podras agarrarlo y dominar su movimiento, hacer mas fuerza en las zonas que quieras, incluso dar pequeños golpes con precision. ademas, este juguete tiene dos motores, y uno de ellos esta en el mango, por lo que no solo tiene la funcion de agarre si no que tambien podremos jugar con sus nueve patrones de vibracion, de los cuales los tres primeros son intensidades y los seis siguientes son combinaciones ritmicas.el otro extremo de patita es el que mas le gustara a tu clitoris, pues lo que hace es emitir pulsaciones desde un ritmo mas pausado en su primer programa hasta llegar a una sensacion parecida de vibracion en su septima manera de moverse. es decir, que la funcion palpitadora tiene siete intensidades pero el rango entre la primera y la ultima es muy amplio, por lo que el orgasmo llegara tan rapido como tu quieras que llegue.es un juguete que tiene una dimension considerable y que deja un espacio largo entre ambos extremos por lo que es un buen juguete para compartir. tambien el hecho de que sea grande nos dejara mas campo visual si masturbamos a alguien. por otro lado, gracias a su tamaño nos ayudara para llegar a zonas que con juguetes mas pequeños no llegamos, ayudando asi, a personas con algun tipo de movilidad reducida.","Vibrador - PalpitadorMateriales: Silicona de grado médico + ABS2 horas de uso continuado120 minutos para una carga completa.Medidas: 21,0 x 5,1 x 3,4 cm9 modos de vibración7 modos de palpitaciónSumergible IPX7Recargable (cargador USB incluído)SilenciosoCómo se usa el vibrador PATITAEste juguete es muy fácil de usar, con el botón que está más abajo y pulsando durante tres segundos encenderás el juguete. Pulsando el botón de abajo con pulsación corta irás cambiando de modo de vibración así como el botón de arriba en dónde activarás la pulsación y con pulsación corta podrás ir cambiando de velocidad.Te recomendamos que alternes ambas sensaciones. El hecho de que nuestro cuerpo reciba estimulaciones diferentes hace que esté más despierto, tenga mayor capacidad de adaptación y por tanto aumente las posibilidades de recibir más placer.Al tener una forma parecida a una pala o fusta puedes probar a usarlo como tal, agárralo por la zona del mango sin la vibración y dale pequeños y amorosos golpes a tu compi con el pulsador activado.No olvides acompañarlo con tu lubricante base de agua preferido, como Desliz!, y limpiarlo antes y después de cada uso con agua tibia y un jabón neutro, o un jabón bactericida como Limpín. Sécalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo en una de nuestras bolsas de satén. ",https://www.amantis.net/patita-vibrador-palpitante/,False,False,False,True,False,True,True,False
,,,,,,471,COLORFUL STICK,vara bdsm con mango de madera,"os traemos desde los mundos de la elegancia una nueva coleccion que os va a encantar. la coleccion colorful es una serie de accesorios de bdsm hechos de madera coloreada. el termino en ingles conocido como color wood es un nuevo tipo de madera solida en donde se imprimen diferentes colores.es una madera que se caracteriza por su fuerza y durabilidad, ademas la gama de colores elegidos y su apariencia en la madera eleva la estetica de la practica fetish al siguiente nivel de sofisticacion. la manera de cortar todos los accesorios es aleatoria por lo que te encuentras ante piezas unicas, no habra dos iguales.colorful stick forma parte de esta coleccion, es una vara de entrenamiento, un accesorio bedesemero usado para dirigir a nuestra pareja sumisa para que obedezca nuestras ordenes.esta hecha de fibra de carbon, y es completamente rigida, no se puede doblar ni un apice. esta vara nos aportara disciplina y rectitud, se convertira en nuestro instrumento para poder señalar con precision lo que queremos sin necesidad de hablar. el mango esta hecho de resistente madera coloreada como todos los de esta coleccion.el packaging de esta coleccion permite ver el producto sin abrirlo con un sistema de iman, y el mismo se abre de una forma completamente practica y sofisticada. una presentacion a la altura de la elegancia que posee toda esta coleccion, y una idea estelar y original para hacer un regalo con mucho significado y simbologia.aprended a miraros y deciros lo que os gusta para poder cumplir con el principio fundamental del bdsm, el sccp (sexo seguro, sensato, consensuado y placentero) y no olvideis tener una palabra de seguridad que nos ayude a entender si algun limite esta siendo sobrepasado.","Material: madera y fibra de carbón.Medidas: 47cm x 1cmMedidas mango: 10cm x 2cmApto para veganosColor: negro y multicolorCómo se utiliza Colorful Stick vara BDSM La parte psicológica es la que más excitación aporta, más allá de que evoque situaciones de intercambio de poder o autoridad. Aquí la vara juega un rol sexual aunque no exactamente explícito ni físico (aunque puedes probar a hacer un spanking suave). Así que te recomendamos que sigas tu intuición y actives la escucha atenta para con la persona que practiques estos juegos eróticos.Te recomendamos que no expongas estos productos a altas temperaturas ni a ambientes con mucha humedad, tampoco los sumerjas en agua demasiado caliente. Después de su uso normal, lávalo y límpialo con agua y déjalo secar al aire sobre un tejido seco. Guarda tus accesorios en un sitio ventilado y resguardado de la luz. ",https://www.amantis.net/colorful-stick-vara-bdsm-con-mango-de-madera/,False,False,True,False,False,False,True,False
,,,,,,435,SEDA·G BLACK,el vibrador de silicona más vendido ahora en black,"seda·g es un vibrador exclusivo de amantis que lleva en el mercado unos cuantos años y del que se han vendido miles y miles de unidades, y ha recibido de las mejores criticas que hemos podido leer y escuchar en nuestras tiendas amantis.por esta razon hemos decidido hacer una edicion especial black, su color negro lo hace aun mas atractivo, seductor, apetecible.sus colores habituales siguen estando disponibles, sus funciones, su sinuosa forma, su suave silicona y su aguda y picante doble vibracion es deliciosa para acariciar labios y vulvas, pero es en su suave juego de entrada y salida donde multiplica las sensaciones y estimula tu punto g con precision medica.su tamaño discreto y su nuevo color te facilitan nuevas formas de juego, por ejemplo analmente, acaricia, estimula y descubre como nunca con este nuevo clasico de amantis.no olvides añadir unas pilas aaa en tu pedido para completar la compra.","Características • Longitud total 17.5Cm (insertable, hasta el estimulador de clitoris 7cm), diámetro 3Cm. • Usa 2 pilas AAA (no incluidas) • 2 motores independientes • 6 diferentes tipo de vibración (continuada + pulsaciones) • Recomendamos el uso con lubricante • Resistente a las salpicaduras • Cuerpo fabricado en silicona de grado médico y ABS (mando) • Muy suave y blandito • Muy silencioso ",https://www.amantis.net/seda-g-black-el-vibrador-silicona-mas-vendido-ahora-black/,False,False,False,False,False,True,True,False
,,,,,,374,Desliz! Eco Mandarina monodosis,pack de 10 uds,"todas las bondades de tu lubricante ecologico sabor mandarina de confianza en formato monodosis para que siempre lo tengas a mano de manera comoda y discreta.ya sea porque la pasion te ha cogido de sorpresa o porque te vas de viaje y no quieres cargar con un bote grande respeta el medio ambiente y respeta tus mucosas con este paquete de 10 unidades.¿que mas necesitas para probar este lubricante con ingredientes de origen vegetal de agricultura ecologica?contiene 4 ml x 10 unidadeslubricante intimo en base agua con sabor a mandarinaperfecto en juegos de pareja o con juguetes eroticos.ingredientes procedentes de cultivos ecologicos: glicerina (de agricultura ecologica), agua, goma de xantano, acido levulinico, sodio levulinico.",,https://www.amantis.net/desliz-eco-mandarina-10-monodosis/,True,False,False,False,False,False,True,False
,,,,,,331,KIT TETTINE,3 dilatadores con efecto lupa,"¿alguna vez te has preguntado que hay en el interior de tu cuerpo?el kit tettine no solo te permitira tener el orificio deseado (ano o vagina) lleno, tambien hara un efecto lupa para que puedas ver con todo lujo de detalles que se oculta en tus lugares mas reconditos.tienes 3 tamaños para elegir cuanto quieres abrir y exponer tu interior.lubrica cualquiera de sus plugs y deja de preguntartelo... descubrelo.","Kit de tres plugs con efecto lupaMedidas:Pequeño: Largo 6.9cm, diámetro máximo 3cmMediano: Largo 7.9cm, diámetro máximo 3.5cmGrande: Largo 8.9cm, diámetro máximo 4cmMaterial: acrílico (no poroso, hipoalergénico)Color: transparente ",https://www.amantis.net/kit-tettine-3-dilatadores-con-efecto-lupa/,False,False,False,False,False,True,True,False
,,,,,,335,MISSILE,dildo anal bestial para gente experimentada,"solo para ti, directo al corazon, ha llegado este misil para que te derritas de pasion. este plug te robara el corazon si lo que te gustan son las emociones fuertes, porque si eres de las personas a las que se las conquista por el trasero, missile esta hecho para ti.missile es un aliado brillante, precioso y atrevido, pero tambien exigente, solo apto para las personas experimentadas que lo que quieren es disfrutar las sensaciones mas intensas. este certero misil directo a tu trasero nunca falla y sin duda te dara... te dara todo el placer que andas buscando con su suave y pesado cuerpo.su material metalico es un perfecto transmisor de temperatura lo que te permitira enfriarlo o calentarlo para que disfrutes aun mas de la experiencia y su delicado cristal adornara tu anatomia porque a todos los culos les gusta verse guapos.asi que armate con missile, mucho lubricante y cariño y preparate para disfrutar de esta arma de placer masivo.",Tamaño GRANDE L: 12cm Max Dia.: 3.5cm Peso 155gIncluye bolsita de satén para su conservación.Limpiar antes y después de cada uso con agua templada y jabón o con Limpín Bactericida ,https://www.amantis.net/missile-dildo-anal-bestial-para-gente-experimentada/,True,False,False,False,False,True,True,False
,,,,,,384,METALLICA,collar con bala vibradora,"descubre metallica, mas que un simple collar; es una puerta al misterio, la anticipacion y el deseo. este exquisito collar, equipado con una bala vibradora metalica de 57mm x 14mm, convierte cada ocasion en una promesa de aventura. colocatelo y siente como el ambiente se carga de electricidad y expectacion, abriendo puertas a experiencias unicas.con metallica, la variedad es el ingrediente clave para el placer. ofrece 9 modos de vibracion, para cada estado de animo. ya sea un toque suave o una pulsacion mas intensa, metallica te lleva alli. y con su sistema de carga mediante pilas lr41, la emocion esta siempre a tu alcance, sin complicaciones.hecho de metal de alta calidad, metallica es la combinacion perfecta de durabilidad y estilo. no es simplemente un collar; es un simbolo de tu pasion por explorar nuevas alturas de placer y emocion. sumergete en la experiencia metallica y deja que la aventura tome el control.💄 diseño sofisticado: metallica combina la elegancia de un collar metalico con la funcionalidad de una potente bala vibradora.📏 dimensiones ideales: sus medidas de 57 mm x 14 mm ofrecen discrecion sin sacrificar rendimiento.❥ 9 modos versatiles: desde toques delicados hasta ritmos intensos, personaliza tu experiencia con 9 modos distintos.🔋 carga con pilas lr41: sin cables ni complicaciones, para que puedas centrarte completamente en tu aventura.💎 fabricacion de alta calidad: construido en metal duradero, metallica es un simbolo de lujo y resistencia.","Collar - Bala vibradoraMedidas vibrador: 57 cm x 57 cm x 14cm9 modos de vibraciónModo de carga: pilas LR41Fabricado en MetalNo apto para uso analComo se utiliza la bala vibradora METALLICAEsta bala no está pensada para introducirla en el interior del cuerpo, ya que no tiene tope de seguridad ni ningún sistema de extracción, por lo que te recomendamos que la uses de manera externa.Es recomendable siempre usar uno de nuestros lubricantes a base de agua como Desliz! para favorecer la penetración y aumentar el placer.No olvides limpiar antes y después de usarlo con agua tibia y un jabón neutro, o un jabón bactericida como Limpín. Sécalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo en una de nuestras bolsas de satén. ",https://www.amantis.net/metallica-collar-con-bala-vibradora/,False,False,False,False,False,False,True,False
,,,,,,388,COME,esposas bondage de lujo,"estamos ante productos de bdsm de una calidad de lujo, materiales y mecanismos que nos proporcionan comodidad, seguridad, y durabilidad. si eres ya una persona que disfruta de esta practica y quiere aumentar la calidad de los accesorios que adquiere, te recomendamos que eches un vistazo a esta coleccion de lujo.come es un conjunto de esposas de lujo con una asa de sujecion y/o dominacion en su conjuncion. es decir, que en la parte donde las dos esposas se juntan tenemos un asa de muy buena calidad, hecha de abs, con la que podremos dominar a la persona que tiene las esposas puestas. nuestras fantasias de llevar la batuta o de que nos manden y nos inmovilicen en mayor grado pueden ser llevadas a cabo con mayor intensidad gracias a esta asa.este modelo ofrece unas esposas completamente ajustables, con un metodo de sujecion de un cinturon clasico, es decir con hebillas y un total de 6 agujeros. podremos atar estas esposas a cosas con un diametro mas fino que la muñeca, ya que su numero de agujeros lo permite, alla la imaginacion de cada persona.las esposas come tambien sirven para ponerlas en los tobillos, algo que estimula la exploracion de nuevas posturas que llenaran nuestros encuentros sexuales de creatividad.estas esposas bedesemeras estan hechas de cuero sintetico, que se diferencia del cuero clasico porque no esta testado con animales. las anillas de sujecion son de metal, de color negro. no te preocupes por las marcas que puedan dejar, la zona interna de las esposas esta totalmente acolchada, y al tacto tiene un efecto neopreno. con este tipo de jugueteria erotica es importante tener en cuenta principio fundamental del bdsm, el sscp (sexo seguro, sensato, consensuado y placentero) y no olvideis tener una palabra de seguridad que nos ayude a entender si algun limite esta siendo sobrepasado.","Esposas ajustablesAsa de dominaciónCuero sintético y ABSApto para veganosColor: negroCómo usar las esposas de lujo ajustables COMEAntes de usar juguetes o accesorios que impliquen inmovilizaciones o consentimientos de nuestro propio cuerpo, es imprescindible consensuar una palabra clave que podamos usar en caso de que queramos detener la práctica.No hay una única manera de usar COME, si no que las combinaciones son infinitas. Te animamos a que explores a utilizarlas de la manera que el cuerpo te pida y explores también roles de sumisión y dominación que te llevarán a mundos totalmente fantasiosos.Para que COME te dure y puedas conservarlo en un buen estado, te aconsejamos que lo laves en agua fría y a mano, que no lo planches ni uses lejía ",https://www.amantis.net/come-esposas-bondage-de-lujo/,False,False,True,False,False,False,True,False
